entry,benchmark,scope,performance,family,generation,params,release
Qwen2.5-3B-Instruct [Instruct/chat],Qwen::IFEval,own,0.5820000000000001,Qwen,Qwen2.5,3.0,2024-09
Qwen2.5-3B-Instruct [Instruct/chat],Qwen::LCB 2305-2409,own,0.19899999999999998,Qwen,Qwen2.5,3.0,2024-09
Qwen2.5-3B-Instruct [Instruct/chat],Qwen::MATH,own,0.659,Qwen,Qwen2.5,3.0,2024-09
Qwen2.5-3B-Instruct [Instruct/chat],Qwen::MBPP,own,0.727,Qwen,Qwen2.5,3.0,2024-09
Qwen2.5-3B-Instruct [Instruct/chat],Qwen::MMLU-Pro,own,0.3744444444444445,Qwen,Qwen2.5,3.0,2024-09
Qwen2.5-3B-Instruct [Instruct/chat],Qwen::MMLU-Redux,own,0.5253333333333333,Qwen,Qwen2.5,3.0,2024-09
Qwen2.5-3B-Instruct [Instruct/chat],Qwen::MultiPL-E,own,0.602,Qwen,Qwen2.5,3.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],GPQA diamond,epoch,0.152,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],GSM8K,epoch,0.9159999999999999,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],LiveBench-0831,own,0.359,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],LiveBench-20241125,own,0.349,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],LiveBench-20250402,own,0.2922,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],LiveBench-20250425,own,0.34369999999999995,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],MATH level 5,epoch,0.5,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],OLLv2: BBH,own,0.3489,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],OLLv2: GPQA,own,0.0548,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],OLLv2: IFEval,own,0.7585,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],OLLv2: MMLU-PRO,own,0.3652,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],OLLv2: MUSR,own,0.08449999999999999,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],Qwen::Arena-Hard,own,0.52,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],Qwen::HumanEval,own,0.848,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],Qwen::IFEval,own,0.7120000000000001,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],Qwen::LCB 2305-2409,own,0.287,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],Qwen::MATH,own,0.755,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],Qwen::MBPP,own,0.792,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],Qwen::MMLU-Pro,own,0.5144444444444444,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],Qwen::MMLU-Redux,own,0.672,Qwen,Qwen2.5,7.0,2024-09
Qwen2.5-7B-Instruct [Instruct/chat],Qwen::MultiPL-E,own,0.7040000000000001,Qwen,Qwen2.5,7.0,2024-09
Qwen3-0.6B [Non-thinking mode],LiveBench-20241125,own,0.218,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Non-thinking mode],Qwen::AIME'24,own,0.034,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Non-thinking mode],Qwen::AIME'25,own,0.026000000000000002,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Non-thinking mode],Qwen::Arena-Hard,own,0.065,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Non-thinking mode],Qwen::BFCL v3,own,0.441,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Non-thinking mode],Qwen::C-Eval,own,0.23466666666666666,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Non-thinking mode],Qwen::IFEval,own,0.545,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Non-thinking mode],Qwen::LCB v5,own,0.036000000000000004,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Non-thinking mode],Qwen::MATH-500,own,0.552,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Non-thinking mode],Qwen::MMLU-Redux,own,0.26133333333333336,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Non-thinking mode],Qwen::Multi-IF,own,0.33299999999999996,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Thinking mode],GPQA diamond,epoch,0.03866666666666663,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Thinking mode],LiveBench-20241125,own,0.303,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Thinking mode],Qwen::AIME'24,own,0.107,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Thinking mode],Qwen::AIME'25,own,0.151,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Thinking mode],Qwen::Arena-Hard,own,0.085,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Thinking mode],Qwen::BFCL v3,own,0.46399999999999997,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Thinking mode],Qwen::C-Eval,own,0.33866666666666667,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Thinking mode],Qwen::IFEval,own,0.5920000000000001,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Thinking mode],Qwen::LCB v5,own,0.12300000000000001,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Thinking mode],Qwen::MATH-500,own,0.7759999999999999,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Thinking mode],Qwen::MMLU-Redux,own,0.4080000000000001,Qwen,Qwen3,0.6,2025-04
Qwen3-0.6B [Thinking mode],Qwen::Multi-IF,own,0.361,Qwen,Qwen3,0.6,2025-04
Qwen3-1.7B [Non-thinking mode],GPQA diamond,epoch,0.04800000000000004,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Non-thinking mode],LiveBench-20241125,own,0.35600000000000004,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Non-thinking mode],Qwen::AIME'24,own,0.134,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Non-thinking mode],Qwen::AIME'25,own,0.098,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Non-thinking mode],Qwen::Arena-Hard,own,0.369,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Non-thinking mode],Qwen::BFCL v3,own,0.522,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Non-thinking mode],Qwen::C-Eval,own,0.48,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Non-thinking mode],Qwen::IFEval,own,0.682,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Non-thinking mode],Qwen::LCB v5,own,0.11599999999999999,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Non-thinking mode],Qwen::MATH-500,own,0.73,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Non-thinking mode],Qwen::MMLU-Pro,own,0.3355555555555556,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Non-thinking mode],Qwen::MMLU-Redux,own,0.5253333333333333,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Non-thinking mode],Qwen::MMMLU (3.5 cards),own,0.467,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Non-thinking mode],Qwen::Multi-IF,own,0.447,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],GPQA diamond,epoch,0.20133333333333336,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],LiveBench-20241125,own,0.511,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::AA-LCR,own,0.067,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::AIME'24,own,0.483,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::AIME'25,own,0.368,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::Arena-Hard,own,0.431,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::BFCL v3,own,0.5660000000000001,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::C-Eval,own,0.5746666666666665,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::Global PIQA,own,0.262,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::HMMT Feb'25,own,0.102,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::HMMT Nov'25,own,0.08900000000000001,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::IFBench,own,0.267,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::IFEval,own,0.725,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::INCLUDE,own,0.35733333333333334,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::LCB v5,own,0.332,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::LongBench v2,own,0.020000000000000018,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::MATH-500,own,0.934,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::MAXIFE,own,0.507,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::MMLU-Pro,own,0.5166666666666666,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::MMLU-ProX (3.5 cards),own,0.494,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::MMLU-Redux,own,0.6520000000000001,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::MMMLU (3.5 cards),own,0.57,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::Multi-IF,own,0.512,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::MultiChallenge,own,0.272,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::NOVA-63,own,0.40299999999999997,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::PolyMATH,own,0.252,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::SuperGPQA,own,0.08266666666666667,Qwen,Qwen3,1.7,2025-04
Qwen3-1.7B [Thinking mode],Qwen::WMT24++,own,0.39299999999999996,Qwen,Qwen3,1.7,2025-04
Qwen3-14B [Non-thinking mode],GPQA diamond,epoch,0.39733333333333326,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Non-thinking mode],LiveBench-20241125,own,0.596,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Non-thinking mode],Qwen::AIME'24,own,0.317,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Non-thinking mode],Qwen::AIME'25,own,0.233,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Non-thinking mode],Qwen::Arena-Hard,own,0.863,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Non-thinking mode],Qwen::BFCL v3,own,0.615,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Non-thinking mode],Qwen::C-Eval,own,0.7466666666666667,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Non-thinking mode],Qwen::CodeForces percentile,own,0.586,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Non-thinking mode],Qwen::IFEval,own,0.848,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Non-thinking mode],Qwen::LCB v5,own,0.29,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Non-thinking mode],Qwen::MATH-500,own,0.9,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Non-thinking mode],Qwen::MMLU-Redux,own,0.7599999999999999,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Non-thinking mode],Qwen::Multi-IF,own,0.7290000000000001,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Thinking mode],GPQA diamond,epoch,0.52,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Thinking mode],LiveBench-20241125,own,0.713,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Thinking mode],LiveBench-20250425,own,0.6817,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Thinking mode],Qwen::AIME'24,own,0.7929999999999999,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Thinking mode],Qwen::AIME'25,own,0.7040000000000001,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Thinking mode],Qwen::Arena-Hard,own,0.917,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Thinking mode],Qwen::BFCL v3,own,0.7040000000000001,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Thinking mode],Qwen::C-Eval,own,0.816,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Thinking mode],Qwen::CodeForces percentile,own,0.953,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Thinking mode],Qwen::IFEval,own,0.8540000000000001,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Thinking mode],Qwen::LCB v5,own,0.635,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Thinking mode],Qwen::MATH-500,own,0.968,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Thinking mode],Qwen::MMLU-Redux,own,0.8479999999999999,Qwen,Qwen3,14.0,2025-04
Qwen3-14B [Thinking mode],Qwen::Multi-IF,own,0.748,Qwen,Qwen3,14.0,2025-04
Qwen3-30B-A3B [Non-thinking mode],GPQA diamond,epoch,0.39733333333333326,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Non-thinking mode],LiveBench-20241125,own,0.594,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Non-thinking mode],Qwen::AIME'24,own,0.32799999999999996,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Non-thinking mode],Qwen::AIME'25,own,0.21600000000000003,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Non-thinking mode],Qwen::Arena-Hard,own,0.88,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Non-thinking mode],Qwen::BFCL v3,own,0.586,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Non-thinking mode],Qwen::C-Eval,own,0.7720000000000001,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Non-thinking mode],Qwen::CodeForces percentile,own,0.6409999999999999,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Non-thinking mode],Qwen::IFEval,own,0.8370000000000001,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Non-thinking mode],Qwen::LCB v5,own,0.298,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Non-thinking mode],Qwen::MATH-500,own,0.898,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Non-thinking mode],Qwen::MMLU-Redux,own,0.7879999999999999,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Non-thinking mode],Qwen::Multi-IF,own,0.708,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Thinking mode],GPQA diamond,epoch,0.5439999999999999,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Thinking mode],LiveBench-20241125,own,0.743,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Thinking mode],LiveBench-20250425,own,0.6692,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Thinking mode],LiveBench-20250530,own,0.578,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Thinking mode],LiveBench-20251125,own,0.45439999999999997,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Thinking mode],LiveBench-20260108,own,0.3901,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Thinking mode],Qwen::AIME'24,own,0.804,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Thinking mode],Qwen::AIME'25,own,0.7090000000000001,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Thinking mode],Qwen::Arena-Hard,own,0.91,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Thinking mode],Qwen::BFCL v3,own,0.691,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Thinking mode],Qwen::C-Eval,own,0.8213333333333334,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Thinking mode],Qwen::CodeForces percentile,own,0.977,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Thinking mode],Qwen::IFEval,own,0.865,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Thinking mode],Qwen::LCB v5,own,0.626,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Thinking mode],Qwen::MATH-500,own,0.98,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Thinking mode],Qwen::MMLU-Redux,own,0.86,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B [Thinking mode],Qwen::Multi-IF,own,0.722,Qwen,Qwen3,30.0,2025-04
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Aider polyglot,epoch,0.35600000000000004,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],GPQA diamond,epoch,0.6053333333333334,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],LiveBench-20241125,own,0.69,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::AIME'25,own,0.613,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::Arena-Hard v2,own,0.69,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::BFCL v3,own,0.6509999999999999,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::Creative Writing v3,own,0.86,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::HMMT Feb'25,own,0.43,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::IFEval,own,0.847,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::INCLUDE,own,0.6253333333333334,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::LCB v6 (2507),own,0.43200000000000005,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::MMLU-Pro,own,0.76,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::MMLU-ProX,own,0.6888888888888889,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::MMLU-Redux,own,0.8573333333333334,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::Multi-IF,own,0.679,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::MultiPL-E,own,0.838,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::PolyMATH,own,0.431,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::SuperGPQA,own,0.3786666666666667,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::TAU1-Airline,own,0.4,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::TAU1-Retail,own,0.591,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::TAU2-Airline,own,0.38,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::TAU2-Retail,own,0.57,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::TAU2-Telecom,own,0.12300000000000001,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::WritingBench,own,0.855,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],Qwen::ZebraLogic,own,0.9,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],GPQA diamond,epoch,0.6453333333333334,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],LiveBench-20241125,own,0.768,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::AIME'25,own,0.85,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::Arena-Hard v2,own,0.56,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::BFCL v3,own,0.7240000000000001,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::Creative Writing v3,own,0.8440000000000001,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::HMMT Feb'25,own,0.7140000000000001,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::IFEval,own,0.889,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::INCLUDE,own,0.6586666666666668,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::LCB v6 (2507),own,0.66,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::MMLU-Pro,own,0.7877777777777778,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::MMLU-ProX,own,0.7377777777777778,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::MMLU-Redux,own,0.8853333333333334,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::Multi-IF,own,0.764,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::OJBench,own,0.251,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::PolyMATH,own,0.526,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::SuperGPQA,own,0.42399999999999993,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::TAU1-Airline,own,0.48,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::TAU1-Retail,own,0.6779999999999999,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::TAU2-Airline,own,0.58,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::TAU2-Retail,own,0.588,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::TAU2-Telecom,own,0.263,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-30B-A3B-Thinking-2507 [Thinking],Qwen::WritingBench,own,0.85,Qwen,Qwen3-2507,30.0,2025-07
Qwen3-32B [Non-thinking mode],GPQA diamond,epoch,0.3946666666666667,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Non-thinking mode],LiveBench-20241125,own,0.598,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Non-thinking mode],Qwen::AIME'24,own,0.31,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Non-thinking mode],Qwen::AIME'25,own,0.20199999999999999,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Non-thinking mode],Qwen::Arena-Hard,own,0.9279999999999999,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Non-thinking mode],Qwen::BFCL v3,own,0.63,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Non-thinking mode],Qwen::C-Eval,own,0.7773333333333333,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Non-thinking mode],Qwen::CodeForces percentile,own,0.71,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Non-thinking mode],Qwen::IFEval,own,0.8320000000000001,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Non-thinking mode],Qwen::LCB v5,own,0.313,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Non-thinking mode],Qwen::MATH-500,own,0.8859999999999999,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Non-thinking mode],Qwen::MMLU-Redux,own,0.8093333333333333,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Non-thinking mode],Qwen::Multi-IF,own,0.7070000000000001,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Thinking mode],GPQA diamond,epoch,0.5786666666666668,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Thinking mode],LiveBench-20241125,own,0.7490000000000001,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Thinking mode],LiveBench-20250425,own,0.7265999999999999,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Thinking mode],LiveBench-20250530,own,0.6278,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Thinking mode],LiveBench-20251125,own,0.49560000000000004,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Thinking mode],LiveBench-20260108,own,0.43560000000000004,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Thinking mode],Qwen::AIME'24,own,0.8140000000000001,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Thinking mode],Qwen::AIME'25,own,0.7290000000000001,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Thinking mode],Qwen::Arena-Hard,own,0.938,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Thinking mode],Qwen::BFCL v3,own,0.703,Qwen,Qwen3,32.0,2025-04
Qwen3-32B [Thinking mode],Qwen::C-Eval,own,0.8306666666666667,Qwen,Qwen3,32.0,2025-04
